# newdoc id = bar_wiki_Wörnitz
# sent_id = bar_wiki_Wörnitz-1
# text = Wörnitz
"	O	O
,	O	O
vo	O	O
links	O	O
bei	O	O
Bühl	B-LOC	B-LOC
im	I-LOC	I-LOC
Rias	I-LOC	I-LOC
.	O	O

# sent_id = bar_wiki_Wörnitz-41
# text = Südeastlichs Durchbruchsdoi durch de Franknoib zur Doana :
Südeastlichs	O	O
Durchbruchsdoi	O	O
durch	O	O
de	O	O
Franknoib	B-LOC	B-LOC
zur	O	O
Doana	B-LOC	B-LOC
:	O	O

# sent_id = bar_wiki_Wörnitz-42
# text = Mindung vo da Wernitz in Doanawerth auf ungafähr 395,1 Meta vo links in'd Doana .
Mindung	O	O
vo	O	O
da	O	O
Wernitz	B-LOC	B-LOC
in	O	O
Doanawerth	B-LOC	B-LOC
auf	O	O
ungafähr	O	O
395,1	O	O
Meta	O	O
vo	O	O
links	O	O
in'd	O	O
Doana	B-LOC	B-LOC
.	O	O

# sent_id = bar_wiki_Wörnitz-43
# text = Da mittlare Obfluss betrogt am Pegl Hartburg ( Fluss-Kilometa : 19,3 ) 11,3 Kubikmeta pro Sekundn .
Da	O	O
mittlare	O	O
Obfluss	O	O
betrogt	O	O
am	O	O
Pegl	B-LOC	O
Hartburg	I-LOC	B-LOC
(	O	O
Fluss-Kilometa	O	O
:	O	O
19,3	O	O
)	O	O
11,3	O	O
Kubikmeta	O	O
pro	O	O
Sekundn	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-44
# text = Da heachste Obfluss hot am 21. Dezemba 1993 444 Kubikmeta pro Sekundn betrong .
Da	O	O
heachste	O	O
Obfluss	O	O
hot	O	O
am	O	O
21.	O	O
Dezemba	O	O
1993	O	O
444	O	O
Kubikmeta	O	O
pro	O	O
Sekundn	O	O
betrong	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-45
# text = Derartige Wassaständ führn zu weitn Ausufarunga , de a Sperrung vo da B 25 nötig macha kennan .
Derartige	O	O
Wassaständ	O	O
führn	O	O
zu	O	O
weitn	O	O
Ausufarunga	O	O
,	O	O
de	O	O
a	O	O
Sperrung	O	O
vo	O	O
da	O	O
B	O	O
25	O	O
nötig	O	O
macha	O	O
kennan	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-46
# text = An da Mindung in de Doana hat de Wernitz an mittlarn Obfluss vo guad 12 Kubikmeta pro Sekundn .
An	O	O
da	O	O
Mindung	O	O
in	O	O
de	O	O
Doana	B-LOC	B-LOC
hat	O	O
de	O	O
Wernitz	B-LOC	B-LOC
an	O	O
mittlarn	O	O
Obfluss	O	O
vo	O	O
guad	O	O
12	O	O
Kubikmeta	O	O
pro	O	O
Sekundn	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-47
# text = Des obn gnennde gringe Gfej vo am oidn Flus aklärt aa den Charakta vo dem Wassalauf und seim Doi .
Des	O	O
obn	O	O
gnennde	O	O
gringe	O	O
Gfej	O	O
vo	O	O
am	O	O
oidn	O	O
Flus	O	O
aklärt	O	O
aa	O	O
den	O	O
Charakta	O	O
vo	O	O
dem	O	O
Wassalauf	O	O
und	O	O
seim	O	O
Doi	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-48
# text = De Wernitz ziagt auf groisse Streckn vo ihram Lauf mit zoahlreiche Mäandarn durch a flache und feuchete Wiesnmuldn , oft begleit vo zruckglassane Oidwassa und schnurgrod zongne Entwässarungsgräbn , die die Auenflächn vo da Landwirtschaft nutzbar macha solln .
De	O	O
Wernitz	B-LOC	B-LOC
ziagt	O	O
auf	O	O
groisse	O	O
Streckn	O	O
vo	O	O
ihram	O	O
Lauf	O	O
mit	O	O
zoahlreiche	O	O
Mäandarn	O	O
durch	O	O
a	O	O
flache	O	O
und	O	O
feuchete	O	O
Wiesnmuldn	O	O
,	O	O
oft	O	O
begleit	O	O
vo	O	O
zruckglassane	O	O
Oidwassa	O	O
und	O	O
schnurgrod	O	O
zongne	O	O
Entwässarungsgräbn	O	O
,	O	O
die	O	O
die	O	O
Auenflächn	O	O
vo	O	O
da	O	O
Landwirtschaft	O	O
nutzbar	O	O
macha	O	O
solln	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-49
# text = De Obaflächn vo dem Fluss ligt dobei oft spiaglglatt und lasst auf den erstn Blick konalei Bewegung erkenna .
De	O	O
Obaflächn	O	O
vo	O	O
dem	O	O
Fluss	O	O
ligt	O	O
dobei	O	O
oft	O	O
spiaglglatt	O	O
und	O	O
lasst	O	O
auf	O	O
den	O	O
erstn	O	O
Blick	O	O
konalei	O	O
Bewegung	O	O
erkenna	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-50
# text = Zualafade Bäch san oft zu Teichn aufgstaut , mancha davo löst se auf in a Kettn vo solchane Wassaflächn .
Zualafade	O	O
Bäch	O	O
san	O	O
oft	O	O
zu	O	O
Teichn	O	O
aufgstaut	O	O
,	O	O
mancha	O	O
davo	O	O
löst	O	O
se	O	O
auf	O	O
in	O	O
a	O	O
Kettn	O	O
vo	O	O
solchane	O	O
Wassaflächn	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-51
# text = Manchaorts stehnan oide Muigebäude am Ufa oda an Seitnkanoi .
Manchaorts	O	O
stehnan	O	O
oide	O	O
Muigebäude	O	O
am	O	O
Ufa	O	O
oda	O	O
an	O	O
Seitnkanoi	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-52
# text = Auf den de Flussmuidn begleitendn niedringa Heahn zu de Nachbardoia wachst oft Woid ; nur auf da Streck duch des flache Rias bleibt de rechte Seitn durchgead offn .
Auf	O	O
den	O	O
de	O	O
Flussmuidn	O	O
begleitendn	O	O
niedringa	O	O
Heahn	O	O
zu	O	O
de	O	O
Nachbardoia	O	O
wachst	O	O
oft	O	O
Woid	O	O
;	O	O
nur	O	O
auf	O	O
da	O	O
Streck	O	O
duch	O	O
des	O	O
flache	O	O
Rias	B-LOC	B-LOC
bleibt	O	O
de	O	O
rechte	O	O
Seitn	O	O
durchgead	O	O
offn	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-53
# text = Erst kurz zletzt im Durchburchdoi durch den Jura bei Harburg tren ertmois hohe und steile Doiflankn auf .
Erst	O	O
kurz	O	O
zletzt	O	O
im	O	O
Durchburchdoi	O	O
durch	O	O
den	O	O
Jura	B-LOC	B-LOC
bei	O	O
Harburg	B-LOC	B-LOC
tren	O	O
ertmois	O	O
hohe	O	O
und	O	O
steile	O	O
Doiflankn	O	O
auf	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-54
# text = De Wernitz is fia ihran mändrierandn Lauf aus ana Vuizoal vo Schleifn und Beng bekannt , sie werd deshoib aa " Schlangafluss " gnennt .
De	O	O
Wernitz	B-LOC	B-LOC
is	O	O
fia	O	O
ihran	O	O
mändrierandn	O	O
Lauf	O	O
aus	O	O
ana	O	O
Vuizoal	O	O
vo	O	O
Schleifn	O	O
und	O	O
Beng	O	O
bekannt	O	O
,	O	O
sie	O	O
werd	O	O
deshoib	O	O
aa	O	O
"	O	O
Schlangafluss	O	O
"	O	O
gnennt	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-55
# text = Weng ihram reina Wassa und ihram gemächlichn Fliassgschindigkeit gibt's an da Wernitz mehrare Flussschwimmbäda und Bodestejn , unda andarm in Dinkelsbühl ( Wernitzstrandbod ) , Wassatrüdinga ( Wernitzbod ) und Oettingen ( Wernitzfreibod ) .
Weng	O	O
ihram	O	O
reina	O	O
Wassa	O	O
und	O	O
ihram	O	O
gemächlichn	O	O
Fliassgschindigkeit	O	O
gibt's	O	O
an	O	O
da	O	O
Wernitz	B-LOC	B-LOC
mehrare	O	O
Flussschwimmbäda	O	O
und	O	O
Bodestejn	O	O
,	O	O
unda	O	O
andarm	O	O
in	O	O
Dinkelsbühl	B-LOC	B-LOC
(	O	O
Wernitzstrandbod	B-LOC	B-LOC
)	O	O
,	O	O
Wassatrüdinga	B-LOC	B-LOC
(	O	O
Wernitzbod	B-LOC	B-LOC
)	O	O
und	O	O
Oettingen	B-LOC	B-LOC
(	O	O
Wernitzfreibod	B-LOC	B-LOC
)	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-56
# text = Weil vui Muin am Fluss ling und derane Wehre andars ois etwa bei da Oidmui nur schlecht zum umtrong san , is de Wernitz nur schwar mit Kanus zu befahrn .
Weil	O	O
vui	O	O
Muin	O	O
am	O	O
Fluss	O	O
ling	O	O
und	O	O
derane	O	O
Wehre	O	O
andars	O	O
ois	O	O
etwa	O	O
bei	O	O
da	O	O
Oidmui	O	B-LOC
nur	O	O
schlecht	O	O
zum	O	O
umtrong	O	O
san	O	O
,	O	O
is	O	O
de	O	O
Wernitz	B-LOC	B-LOC
nur	O	O
schwar	O	O
mit	O	O
Kanus	O	O
zu	O	O
befahrn	O	O
.	O	O

